RUN	scala.simulations.simulation_1	simulation-1	1683748362663	 	3.3.1
USER	Obtene todos los perros	52	END	1683748363880	1683748369965
REQUEST	3		Obtener_Todos_Los_Perros	1683748363871	1683748370004	OK	 
USER	Obtene todos los perros	3	END	1683748363784	1683748370005
REQUEST	495		Obtener_Todos_Los_Perros	1683748363904	1683748370012	OK	 
USER	Obtene todos los perros	495	END	1683748363903	1683748370013
REQUEST	353		Obtener_Todos_Los_Perros	1683748363895	1683748370022	OK	 
USER	Obtene todos los perros	353	END	1683748363894	1683748370022
REQUEST	46		Obtener_Todos_Los_Perros	1683748363880	1683748370033	OK	 
USER	Obtene todos los perros	46	END	1683748363880	1683748370033
REQUEST	14		Obtener_Todos_Los_Perros	1683748363871	1683748370047	OK	 
USER	Obtene todos los perros	14	END	1683748363786	1683748370048
REQUEST	155		Obtener_Todos_Los_Perros	1683748363885	1683748370090	OK	 
USER	Obtene todos los perros	155	END	1683748363885	1683748370091
REQUEST	134		Obtener_Todos_Los_Perros	1683748363884	1683748370095	OK	 
USER	Obtene todos los perros	134	END	1683748363884	1683748370096
REQUEST	106		Obtener_Todos_Los_Perros	1683748363883	1683748370100	OK	 
USER	Obtene todos los perros	106	END	1683748363883	1683748370100
REQUEST	211		Obtener_Todos_Los_Perros	1683748363888	1683748370111	OK	 
USER	Obtene todos los perros	211	END	1683748363887	1683748370112
REQUEST	100		Obtener_Todos_Los_Perros	1683748363883	1683748370113	OK	 
USER	Obtene todos los perros	100	END	1683748363882	1683748370113
REQUEST	182		Obtener_Todos_Los_Perros	1683748363886	1683748370127	OK	 
USER	Obtene todos los perros	182	END	1683748363886	1683748370127
REQUEST	36		Obtener_Todos_Los_Perros	1683748363880	1683748370162	OK	 
USER	Obtene todos los perros	36	END	1683748363879	1683748370163
REQUEST	497		Obtener_Todos_Los_Perros	1683748363904	1683748370181	OK	 
USER	Obtene todos los perros	497	END	1683748363903	1683748370182
REQUEST	43		Obtener_Todos_Los_Perros	1683748363880	1683748370223	OK	 
USER	Obtene todos los perros	43	END	1683748363880	1683748370224
REQUEST	78		Obtener_Todos_Los_Perros	1683748363882	1683748370258	OK	 
USER	Obtene todos los perros	78	END	1683748363881	1683748370259
REQUEST	116		Obtener_Todos_Los_Perros	1683748363883	1683748370263	OK	 
USER	Obtene todos los perros	116	END	1683748363883	1683748370263
REQUEST	292		Obtener_Todos_Los_Perros	1683748363892	1683748370264	OK	 
USER	Obtene todos los perros	292	END	1683748363891	1683748370265
REQUEST	280		Obtener_Todos_Los_Perros	1683748363891	1683748370265	OK	 
USER	Obtene todos los perros	280	END	1683748363891	1683748370266
REQUEST	342		Obtener_Todos_Los_Perros	1683748363894	1683748370269	OK	 
USER	Obtene todos los perros	342	END	1683748363894	1683748370269
REQUEST	62		Obtener_Todos_Los_Perros	1683748363881	1683748370273	OK	 
USER	Obtene todos los perros	62	END	1683748363881	1683748370273
REQUEST	276		Obtener_Todos_Los_Perros	1683748363891	1683748370276	OK	 
USER	Obtene todos los perros	276	END	1683748363890	1683748370276
REQUEST	339		Obtener_Todos_Los_Perros	1683748363894	1683748370288	OK	 
USER	Obtene todos los perros	339	END	1683748363894	1683748370289
REQUEST	371		Obtener_Todos_Los_Perros	1683748363896	1683748370304	OK	 
REQUEST	132		Obtener_Todos_Los_Perros	1683748363884	1683748370304	OK	 
USER	Obtene todos los perros	132	END	1683748363884	1683748370305
USER	Obtene todos los perros	371	END	1683748363895	1683748370305
REQUEST	40		Obtener_Todos_Los_Perros	1683748363880	1683748370305	OK	 
USER	Obtene todos los perros	40	END	1683748363880	1683748370305
REQUEST	94		Obtener_Todos_Los_Perros	1683748363882	1683748370309	OK	 
USER	Obtene todos los perros	94	END	1683748363882	1683748370309
REQUEST	164		Obtener_Todos_Los_Perros	1683748363886	1683748370312	OK	 
USER	Obtene todos los perros	164	END	1683748363885	1683748370313
REQUEST	222		Obtener_Todos_Los_Perros	1683748363888	1683748370313	OK	 
USER	Obtene todos los perros	222	END	1683748363888	1683748370314
REQUEST	278		Obtener_Todos_Los_Perros	1683748363891	1683748370316	OK	 
USER	Obtene todos los perros	278	END	1683748363891	1683748370317
REQUEST	296		Obtener_Todos_Los_Perros	1683748363892	1683748370319	OK	 
USER	Obtene todos los perros	296	END	1683748363891	1683748370320
REQUEST	66		Obtener_Todos_Los_Perros	1683748363881	1683748370321	OK	 
USER	Obtene todos los perros	66	END	1683748363881	1683748370322
REQUEST	312		Obtener_Todos_Los_Perros	1683748363893	1683748370331	OK	 
USER	Obtene todos los perros	312	END	1683748363892	1683748370332
REQUEST	362		Obtener_Todos_Los_Perros	1683748363895	1683748370333	OK	 
USER	Obtene todos los perros	362	END	1683748363895	1683748370334
REQUEST	379		Obtener_Todos_Los_Perros	1683748363896	1683748370340	OK	 
USER	Obtene todos los perros	379	END	1683748363896	1683748370341
REQUEST	73		Obtener_Todos_Los_Perros	1683748363881	1683748370344	OK	 
USER	Obtene todos los perros	73	END	1683748363881	1683748370345
REQUEST	254		Obtener_Todos_Los_Perros	1683748363890	1683748370349	OK	 
USER	Obtene todos los perros	254	END	1683748363889	1683748370349
REQUEST	328		Obtener_Todos_Los_Perros	1683748363893	1683748370356	OK	 
USER	Obtene todos los perros	328	END	1683748363893	1683748370357
REQUEST	260		Obtener_Todos_Los_Perros	1683748363890	1683748370358	OK	 
USER	Obtene todos los perros	260	END	1683748363890	1683748370358
REQUEST	310		Obtener_Todos_Los_Perros	1683748363892	1683748370359	OK	 
USER	Obtene todos los perros	310	END	1683748363892	1683748370360
REQUEST	230		Obtener_Todos_Los_Perros	1683748363889	1683748370360	OK	 
USER	Obtene todos los perros	230	END	1683748363888	1683748370360
REQUEST	214		Obtener_Todos_Los_Perros	1683748363888	1683748370367	OK	 
REQUEST	190		Obtener_Todos_Los_Perros	1683748363887	1683748370367	OK	 
USER	Obtene todos los perros	190	END	1683748363886	1683748370367
USER	Obtene todos los perros	214	END	1683748363887	1683748370367
REQUEST	326		Obtener_Todos_Los_Perros	1683748363893	1683748370375	OK	 
USER	Obtene todos los perros	326	END	1683748363893	1683748370375
REQUEST	206		Obtener_Todos_Los_Perros	1683748363887	1683748370405	OK	 
USER	Obtene todos los perros	206	END	1683748363887	1683748370405
REQUEST	419		Obtener_Todos_Los_Perros	1683748363899	1683748370452	OK	 
USER	Obtene todos los perros	419	END	1683748363898	1683748370453
REQUEST	401		Obtener_Todos_Los_Perros	1683748363898	1683748370458	OK	 
USER	Obtene todos los perros	401	END	1683748363897	1683748370459
REQUEST	445		Obtener_Todos_Los_Perros	1683748363900	1683748370470	OK	 
REQUEST	180		Obtener_Todos_Los_Perros	1683748363886	1683748370470	OK	 
USER	Obtene todos los perros	180	END	1683748363886	1683748370471
USER	Obtene todos los perros	445	END	1683748363900	1683748370471
REQUEST	90		Obtener_Todos_Los_Perros	1683748363882	1683748370493	OK	 
USER	Obtene todos los perros	90	END	1683748363882	1683748370493
REQUEST	439		Obtener_Todos_Los_Perros	1683748363900	1683748370518	OK	 
USER	Obtene todos los perros	439	END	1683748363899	1683748370519
REQUEST	186		Obtener_Todos_Los_Perros	1683748363887	1683748370525	OK	 
USER	Obtene todos los perros	186	END	1683748363886	1683748370525
REQUEST	37		Obtener_Todos_Los_Perros	1683748363880	1683748370537	OK	 
USER	Obtene todos los perros	37	END	1683748363879	1683748370538
REQUEST	120		Obtener_Todos_Los_Perros	1683748363884	1683748370538	OK	 
REQUEST	378		Obtener_Todos_Los_Perros	1683748363896	1683748370538	OK	 
USER	Obtene todos los perros	120	END	1683748363883	1683748370539
USER	Obtene todos los perros	378	END	1683748363896	1683748370539
REQUEST	56		Obtener_Todos_Los_Perros	1683748363881	1683748370549	OK	 
USER	Obtene todos los perros	56	END	1683748363880	1683748370550
REQUEST	400		Obtener_Todos_Los_Perros	1683748363898	1683748370569	OK	 
USER	Obtene todos los perros	400	END	1683748363897	1683748370570
REQUEST	365		Obtener_Todos_Los_Perros	1683748363896	1683748370669	OK	 
USER	Obtene todos los perros	365	END	1683748363895	1683748370670
REQUEST	351		Obtener_Todos_Los_Perros	1683748363895	1683748370732	OK	 
USER	Obtene todos los perros	351	END	1683748363894	1683748370733
REQUEST	289		Obtener_Todos_Los_Perros	1683748363891	1683748370747	OK	 
USER	Obtene todos los perros	289	END	1683748363891	1683748370747
REQUEST	252		Obtener_Todos_Los_Perros	1683748363890	1683748370847	OK	 
USER	Obtene todos los perros	252	END	1683748363889	1683748370848
REQUEST	99		Obtener_Todos_Los_Perros	1683748363883	1683748370924	OK	 
USER	Obtene todos los perros	99	END	1683748363882	1683748370925
REQUEST	92		Obtener_Todos_Los_Perros	1683748363882	1683748370927	OK	 
USER	Obtene todos los perros	92	END	1683748363882	1683748370928
REQUEST	18		Obtener_Todos_Los_Perros	1683748363871	1683748370999	OK	 
USER	Obtene todos los perros	18	END	1683748363796	1683748370999
REQUEST	449		Obtener_Todos_Los_Perros	1683748363900	1683748371019	OK	 
USER	Obtene todos los perros	449	END	1683748363900	1683748371019
REQUEST	147		Obtener_Todos_Los_Perros	1683748363885	1683748371047	OK	 
USER	Obtene todos los perros	147	END	1683748363885	1683748371048
REQUEST	406		Obtener_Todos_Los_Perros	1683748363898	1683748371055	OK	 
USER	Obtene todos los perros	406	END	1683748363898	1683748371057
REQUEST	119		Obtener_Todos_Los_Perros	1683748363884	1683748371140	OK	 
USER	Obtene todos los perros	119	END	1683748363883	1683748371141
REQUEST	219		Obtener_Todos_Los_Perros	1683748363888	1683748371150	OK	 
USER	Obtene todos los perros	219	END	1683748363888	1683748371151
REQUEST	483		Obtener_Todos_Los_Perros	1683748363905	1683748371180	OK	 
USER	Obtene todos los perros	483	END	1683748363903	1683748371181
REQUEST	146		Obtener_Todos_Los_Perros	1683748363885	1683748371213	OK	 
USER	Obtene todos los perros	146	END	1683748363884	1683748371214
REQUEST	137		Obtener_Todos_Los_Perros	1683748363884	1683748371217	OK	 
USER	Obtene todos los perros	137	END	1683748363884	1683748371217
REQUEST	344		Obtener_Todos_Los_Perros	1683748363894	1683748371398	OK	 
USER	Obtene todos los perros	344	END	1683748363894	1683748371399
REQUEST	191		Obtener_Todos_Los_Perros	1683748363887	1683748371408	OK	 
USER	Obtene todos los perros	191	END	1683748363886	1683748371408
REQUEST	404		Obtener_Todos_Los_Perros	1683748363898	1683748371426	OK	 
USER	Obtene todos los perros	404	END	1683748363898	1683748371426
REQUEST	29		Obtener_Todos_Los_Perros	1683748363879	1683748371662	OK	 
USER	Obtene todos los perros	29	END	1683748363879	1683748371663
REQUEST	61		Obtener_Todos_Los_Perros	1683748363881	1683748371672	OK	 
USER	Obtene todos los perros	61	END	1683748363881	1683748371672
REQUEST	173		Obtener_Todos_Los_Perros	1683748363886	1683748371729	OK	 
USER	Obtene todos los perros	173	END	1683748363886	1683748371729
REQUEST	420		Obtener_Todos_Los_Perros	1683748363899	1683748371735	OK	 
USER	Obtene todos los perros	420	END	1683748363898	1683748371735
REQUEST	79		Obtener_Todos_Los_Perros	1683748363882	1683748371885	OK	 
USER	Obtene todos los perros	79	END	1683748363882	1683748371886
REQUEST	498		Obtener_Todos_Los_Perros	1683748363904	1683748372097	OK	 
USER	Obtene todos los perros	498	END	1683748363904	1683748372098
REQUEST	438		Obtener_Todos_Los_Perros	1683748363900	1683748372137	OK	 
USER	Obtene todos los perros	438	END	1683748363899	1683748372138
REQUEST	142		Obtener_Todos_Los_Perros	1683748363885	1683748372162	OK	 
USER	Obtene todos los perros	142	END	1683748363884	1683748372163
REQUEST	268		Obtener_Todos_Los_Perros	1683748363890	1683748372330	OK	 
USER	Obtene todos los perros	268	END	1683748363890	1683748372331
REQUEST	460		Obtener_Todos_Los_Perros	1683748363904	1683748372515	OK	 
USER	Obtene todos los perros	460	END	1683748363901	1683748372516
REQUEST	428		Obtener_Todos_Los_Perros	1683748363899	1683748372518	OK	 
USER	Obtene todos los perros	428	END	1683748363899	1683748372519
REQUEST	21		Obtener_Todos_Los_Perros	1683748363871	1683748372577	OK	 
USER	Obtene todos los perros	21	END	1683748363797	1683748372578
REQUEST	85		Obtener_Todos_Los_Perros	1683748363882	1683748373300	OK	 
USER	Obtene todos los perros	85	END	1683748363882	1683748373301
REQUEST	118		Obtener_Todos_Los_Perros	1683748363884	1683748374357	OK	 
USER	Obtene todos los perros	118	END	1683748363883	1683748374358
REQUEST	150		Obtener_Todos_Los_Perros	1683748363885	1683748374367	OK	 
USER	Obtene todos los perros	150	END	1683748363885	1683748374368
REQUEST	148		Obtener_Todos_Los_Perros	1683748363885	1683748374369	OK	 
USER	Obtene todos los perros	148	END	1683748363885	1683748374370
REQUEST	262		Obtener_Todos_Los_Perros	1683748363890	1683748374375	OK	 
USER	Obtene todos los perros	262	END	1683748363890	1683748374376
REQUEST	175		Obtener_Todos_Los_Perros	1683748363886	1683748374387	OK	 
USER	Obtene todos los perros	175	END	1683748363886	1683748374388
REQUEST	277		Obtener_Todos_Los_Perros	1683748363891	1683748374391	OK	 
REQUEST	93		Obtener_Todos_Los_Perros	1683748363882	1683748374392	OK	 
REQUEST	494		Obtener_Todos_Los_Perros	1683748363904	1683748374392	OK	 
USER	Obtene todos los perros	277	END	1683748363891	1683748374392
USER	Obtene todos los perros	93	END	1683748363882	1683748374392
USER	Obtene todos los perros	494	END	1683748363903	1683748374392
REQUEST	13		Obtener_Todos_Los_Perros	1683748363871	1683748374394	OK	 
USER	Obtene todos los perros	13	END	1683748363786	1683748374395
REQUEST	446		Obtener_Todos_Los_Perros	1683748363900	1683748374396	OK	 
USER	Obtene todos los perros	446	END	1683748363900	1683748374396
REQUEST	217		Obtener_Todos_Los_Perros	1683748363888	1683748374397	OK	 
USER	Obtene todos los perros	217	END	1683748363888	1683748374398
REQUEST	415		Obtener_Todos_Los_Perros	1683748363898	1683748374400	OK	 
USER	Obtene todos los perros	415	END	1683748363898	1683748374400
REQUEST	226		Obtener_Todos_Los_Perros	1683748363888	1683748374404	OK	 
USER	Obtene todos los perros	226	END	1683748363888	1683748374404
REQUEST	109		Obtener_Todos_Los_Perros	1683748363883	1683748374706	OK	 
USER	Obtene todos los perros	109	END	1683748363883	1683748374707
REQUEST	174		Obtener_Todos_Los_Perros	1683748363886	1683748374807	OK	 
USER	Obtene todos los perros	174	END	1683748363886	1683748374808
REQUEST	476		Obtener_Todos_Los_Perros	1683748363902	1683748374928	OK	 
USER	Obtene todos los perros	476	END	1683748363902	1683748374929
REQUEST	213		Obtener_Todos_Los_Perros	1683748363888	1683748374955	OK	 
USER	Obtene todos los perros	213	END	1683748363887	1683748374955
REQUEST	319		Obtener_Todos_Los_Perros	1683748363893	1683748375020	OK	 
USER	Obtene todos los perros	319	END	1683748363893	1683748375021
REQUEST	397		Obtener_Todos_Los_Perros	1683748363897	1683748375160	OK	 
USER	Obtene todos los perros	397	END	1683748363897	1683748375161
REQUEST	108		Obtener_Todos_Los_Perros	1683748363883	1683748375193	OK	 
USER	Obtene todos los perros	108	END	1683748363883	1683748375194
REQUEST	172		Obtener_Todos_Los_Perros	1683748363886	1683748375198	OK	 
USER	Obtene todos los perros	172	END	1683748363886	1683748375199
REQUEST	165		Obtener_Todos_Los_Perros	1683748363886	1683748375200	OK	 
USER	Obtene todos los perros	165	END	1683748363885	1683748375201
REQUEST	392		Obtener_Todos_Los_Perros	1683748363897	1683748375203	OK	 
USER	Obtene todos los perros	392	END	1683748363897	1683748375204
REQUEST	303		Obtener_Todos_Los_Perros	1683748363892	1683748375215	OK	 
USER	Obtene todos los perros	303	END	1683748363892	1683748375216
REQUEST	156		Obtener_Todos_Los_Perros	1683748363885	1683748375219	OK	 
USER	Obtene todos los perros	156	END	1683748363885	1683748375219
REQUEST	492		Obtener_Todos_Los_Perros	1683748363903	1683748375248	OK	 
USER	Obtene todos los perros	492	END	1683748363903	1683748375248
REQUEST	228		Obtener_Todos_Los_Perros	1683748363888	1683748375399	OK	 
USER	Obtene todos los perros	228	END	1683748363888	1683748375400
